ID_Cliente,Nota_Credito,Pais,Genero,Idade,Tempo_de_Conta,Saldo,Numero_Produtos,Cartao_Credito,Membro_Ativo,Salario,Abandonou
15593694,814,France,Male,49,8,"R$ 0,00",2,0,0,"R$ 157.822,54",0
15785367,651,France,Female,56,4,"R$ 0,00",1,0,0,"R$ 84.383,22",1
15687765,538,Germany,Female,42,4,"R$ 80.380,24",1,1,0,"R$ 119.216,46",0
15789014,600,France,Female,26,6,"R$ 108.909,12",1,1,0,"R$ 82.547,01",0
15703177,654,France,Female,35,2,"R$ 90.865,80",1,1,1,"R$ 86.764,46",0
15660263,622,France,Male,40,4,"R$ 99.799,76",2,1,0,"R$ 197.372,13",0
15776545,682,France,Male,28,10,"R$ 200.724,96",1,0,1,"R$ 82.872,64",1
15683276,610,Spain,Female,37,10,"R$ 140.363,95",2,1,1,"R$ 129.563,86",0
15599272,795,France,Female,36,1,"R$ 151.844,64",1,1,1,"R$ 135.388,89",0
15589541,557,France,Female,27,2,"R$ 0,00",2,0,1,"R$ 4.497,55",0
15608804,824,Germany,Male,49,8,"R$ 133.231,48",1,1,1,"R$ 67.885,37",0
15645820,698,France,Male,27,7,"R$ 0,00",2,1,0,"R$ 111.471,55",0
15659031,630,France,Female,36,8,"R$ 126.598,99",2,1,1,"R$ 134.407,93",0
15790113,609,Germany,Female,71,6,"R$ 113.317,10",1,1,0,"R$ 108.258,22",1
15652289,694,France,Male,47,4,"R$ 0,00",2,1,0,"R$ 197.528,62",0
15605341,681,France,Female,58,8,"R$ 93.173,88",1,1,1,"R$ 139.761,25",0
15697844,721,Spain,Female,32,10,"R$ 0,00",1,1,0,"R$ 136.119,96",1
15652048,563,Germany,Male,44,7,"R$ 105.007,31",2,1,1,"R$ 197.812,16",0
15587038,654,Spain,Female,32,2,"R$ 0,00",1,1,1,"R$ 51.972,92",1
15660528,659,Spain,Male,27,4,"R$ 0,00",2,1,0,"R$ 99.341,87",0
15700300,674,Germany,Female,44,4,"R$ 131.593,85",1,0,1,"R$ 171.345,02",1
15642001,576,Germany,Male,44,9,"R$ 119.530,52",1,1,0,"R$ 119.056,68",1
15580366,566,Germany,Male,54,4,"R$ 118.614,60",2,1,1,"R$ 172.601,62",0
15657228,545,Germany,Male,37,9,"R$ 95.829,13",2,0,1,"R$ 104.936,88",0
15729377,798,France,Male,36,1,"R$ 0,00",2,1,1,"R$ 159.044,10",0
15686913,757,France,Male,38,0,"R$ 0,00",1,1,0,"R$ 83.263,06",0
15631267,641,France,Male,50,6,"R$ 153.590,73",2,1,1,"R$ 130.910,78",0
15632275,718,France,Male,29,2,"R$ 0,00",1,1,0,"R$ 126.336,72",0
15715907,699,France,Male,64,9,"R$ 113.109,52",1,1,0,"R$ 27.980,80",1
15764841,623,France,Female,35,0,"R$ 130.557,24",1,1,1,"R$ 47.880,71",0
15748649,644,France,Male,40,8,"R$ 93.183,19",1,1,0,"R$ 73.882,49",0
15771409,586,France,Male,58,7,"R$ 151.933,63",1,1,0,"R$ 162.960,05",1
15779207,500,Germany,Male,30,2,"R$ 125.495,64",2,1,1,"R$ 68.807,47",0
15814116,583,France,Female,42,7,"R$ 0,00",2,1,0,"R$ 144.039,05",0
15665087,595,Germany,Female,26,8,"R$ 118.547,72",1,1,1,"R$ 151.192,18",0
15611189,670,Spain,Male,43,1,"R$ 97.792,21",1,0,0,"R$ 120.225,62",0
15729718,610,France,Male,41,6,"R$ 0,00",3,0,0,"R$ 56.118,81",1
15733602,814,Spain,Female,72,2,"R$ 0,00",2,0,1,"R$ 130.853,03",0
15620103,660,France,Female,40,8,"R$ 167.181,01",1,1,1,"R$ 185.156,94",0
15770406,580,Germany,Male,35,9,"R$ 121.355,19",1,0,1,"R$ 35.671,45",0
15800554,850,France,Female,81,1,"R$ 0,00",2,1,1,"R$ 59.568,24",0
15611409,676,Spain,Male,35,0,"R$ 0,00",2,0,0,"R$ 139.911,58",0
15646535,578,France,Male,46,5,"R$ 113.226,47",1,1,0,"R$ 56.770,76",0
15575430,579,France,Female,33,1,"R$ 118.392,75",1,1,1,"R$ 157.564,75",0
15711299,711,Germany,Female,52,8,"R$ 145.262,54",1,0,1,"R$ 131.473,31",0
15642063,692,France,Male,40,6,"R$ 163.505,16",1,0,0,"R$ 90.424,09",0
15706602,760,Spain,Female,33,1,"R$ 118.114,28",2,0,1,"R$ 156.660,21",0
15592773,630,Germany,Female,51,0,"R$ 108.449,23",3,0,0,"R$ 88.372,69",1
15786539,808,France,Male,32,1,"R$ 0,00",2,1,1,"R$ 46.200,71",0
15737542,611,Germany,Female,36,10,"R$ 103.294,56",1,1,0,"R$ 160.548,12",0
15590234,697,France,Female,42,1,"R$ 0,00",1,1,0,"R$ 1.262,83",1
15773776,655,France,Female,38,6,"R$ 0,00",1,1,1,"R$ 188.639,28",0
15728082,601,Spain,Male,28,6,"R$ 0,00",2,1,0,"R$ 14.665,28",0
15609987,755,France,Male,42,2,"R$ 119.919,12",1,1,0,"R$ 156.868,21",0
15735330,553,France,Male,37,1,"R$ 0,00",1,1,0,"R$ 30.461,55",0
15649430,723,France,Male,28,4,"R$ 0,00",2,1,1,"R$ 123.885,88",0
15768777,507,Spain,Female,34,4,"R$ 0,00",2,1,1,"R$ 60.688,38",0
15777893,777,France,Male,43,1,"R$ 0,00",2,1,0,"R$ 21.785,91",0
15791326,566,France,Male,34,3,"R$ 0,00",1,0,0,"R$ 188.135,69",0
15615176,732,France,Male,26,7,"R$ 0,00",2,1,0,"R$ 154.364,66",0
15735221,697,France,Female,42,10,"R$ 0,00",2,1,0,"R$ 61.312,15",0
15617991,555,France,Male,29,4,"R$ 128.744,04",1,1,1,"R$ 47.454,93",0
15658504,584,Germany,Female,62,9,"R$ 137.727,34",2,0,1,"R$ 121.102,90",0
15785705,705,Germany,Female,44,10,"R$ 106.731,58",1,1,0,"R$ 137.419,87",1
15801817,688,France,Female,38,7,"R$ 123.544,21",1,1,1,"R$ 157.664,02",0
15752578,626,France,Female,37,2,"R$ 133.968,96",2,1,0,"R$ 148.689,65",0
15781574,636,Spain,Male,76,9,"R$ 126.534,60",1,1,1,"R$ 39.789,62",0
15792107,719,Spain,Female,35,8,"R$ 0,00",1,1,1,"R$ 165.162,40",0
15569917,706,Spain,Male,30,6,"R$ 87.609,68",2,0,0,"R$ 137.674,55",1
15721504,731,Spain,Male,41,3,"R$ 0,00",2,1,0,"R$ 101.371,72",0
15757306,738,Spain,Male,49,3,"R$ 0,00",3,1,1,"R$ 65.066,48",1
15647295,426,France,Male,34,9,"R$ 0,00",2,1,0,"R$ 107.876,91",0
15642098,622,Spain,Female,36,0,"R$ 108.960,00",2,1,0,"R$ 111.180,30",1
15696120,701,Spain,Female,30,2,"R$ 0,00",2,1,0,"R$ 115.650,63",0
15675176,512,France,Male,51,6,"R$ 144.953,31",1,1,1,"R$ 165.035,17",0
15700046,635,France,Male,41,4,"R$ 103.544,88",2,1,0,"R$ 193.746,55",0
15782089,685,France,Male,33,6,"R$ 0,00",1,1,0,"R$ 58.458,26",0
15706394,609,France,Male,53,7,"R$ 0,00",2,0,1,"R$ 52.332,85",0
15759387,598,Germany,Male,38,1,"R$ 101.487,18",1,1,1,"R$ 75.959,10",1
15623369,708,France,Male,52,10,"R$ 105.355,81",1,1,0,"R$ 123,07",1
15732943,574,Spain,Male,36,4,"R$ 77.967,50",1,1,0,"R$ 167.066,95",1
15750545,629,France,Male,44,5,"R$ 0,00",4,0,0,"R$ 117.572,59",1
15809909,422,Spain,Female,54,4,"R$ 0,00",2,1,1,"R$ 7.166,71",0
15642448,656,Spain,Male,28,8,"R$ 120.047,77",1,1,1,"R$ 137.173,39",0
15791944,697,France,Male,32,7,"R$ 175.464,85",3,1,0,"R$ 116.442,42",1
15768342,718,France,Male,52,8,"R$ 79.475,30",3,1,1,"R$ 32.421,32",1
15567919,586,Germany,Male,37,8,"R$ 167.735,69",2,0,1,"R$ 104.665,79",0
15674750,481,Spain,Female,37,8,"R$ 0,00",2,1,0,"R$ 44.215,86",0
15778345,749,France,Female,33,1,"R$ 74.385,98",1,1,0,"R$ 20.164,47",0
15687634,561,Germany,Male,49,5,"R$ 94.754,00",1,1,1,"R$ 26.691,31",0
15666096,676,Spain,Male,27,4,"R$ 0,00",1,0,1,"R$ 107.955,67",0
15581700,615,Germany,Male,43,3,"R$ 86.920,86",1,1,1,"R$ 150.048,37",0
15656417,582,France,Female,39,1,"R$ 132.077,48",2,1,0,"R$ 192.255,15",0
15649101,601,France,Male,40,10,"R$ 127.847,86",1,0,0,"R$ 173.245,68",0
15781975,708,France,Male,34,3,"R$ 0,00",1,0,1,"R$ 121.457,88",1
15700511,708,Germany,Male,42,9,"R$ 176.702,36",2,1,1,"R$ 104.804,74",0
15770255,797,Germany,Female,33,10,"R$ 83.555,58",1,0,0,"R$ 69.767,14",0
15643574,682,France,Male,26,8,"R$ 0,00",2,1,0,"R$ 178.373,43",0
15595010,694,Spain,Female,39,9,"R$ 0,00",2,0,0,"R$ 99.924,04",0
15580579,490,France,Female,40,1,"R$ 0,00",1,1,1,"R$ 49.594,19",1
15748532,828,Spain,Male,42,10,"R$ 0,00",1,1,1,"R$ 186.071,14",0
15773789,594,Spain,Female,38,7,"R$ 96.858,35",1,1,0,"R$ 77.511,45",0
15600027,579,Spain,Male,33,1,"R$ 0,00",2,1,1,"R$ 54.816,57",0
15620832,723,France,Female,35,0,"R$ 0,00",2,0,1,"R$ 61.290,99",0
15568819,619,Germany,Female,42,8,"R$ 132.796,04",3,1,1,"R$ 191.821,35",1
15748691,794,Spain,Female,30,1,"R$ 154.970,54",1,0,1,"R$ 156.768,45",0
15583552,674,Germany,Male,44,3,"R$ 88.902,21",1,1,0,"R$ 73.731,32",0
15588019,418,France,Male,28,7,"R$ 98.738,92",1,1,0,"R$ 122.190,22",0
15713250,502,France,Male,33,8,"R$ 0,00",2,1,1,"R$ 123.509,01",0
15569595,678,France,Female,50,6,"R$ 0,00",1,1,0,"R$ 2,300,785,00",0
15794868,599,Germany,Male,40,10,"R$ 137.456,28",2,1,1,"R$ 14.113,11",0
15576680,736,France,Male,29,4,"R$ 0,00",2,0,0,"R$ 51.705,01",0
15613699,430,France,Female,60,7,"R$ 73.937,02",1,1,0,"R$ 161.937,62",1
15609758,537,France,Female,45,7,"R$ 158.621,04",1,1,0,"R$ 120.892,96",1
15762392,683,Spain,Male,30,1,"R$ 113.257,20",1,1,1,"R$ 65.035,02",0
15693382,828,France,Male,31,9,"R$ 0,00",1,0,1,"R$ 164.257,37",0
15791769,691,France,Female,29,9,"R$ 116.536,43",1,1,0,"R$ 51.987,99",0
15712483,608,Spain,Female,28,4,"R$ 0,00",2,1,0,"R$ 10.899,63",1
15636454,691,France,Female,60,6,"R$ 101.070,69",1,1,0,"R$ 177.355,80",1
15710138,718,Spain,Male,39,6,"R$ 0,00",2,0,1,"R$ 63.889,10",0
15571571,680,Germany,Female,31,3,"R$ 127.331,46",3,1,1,"R$ 176.433,60",0
15638751,838,Spain,Female,41,5,"R$ 0,00",2,1,0,"R$ 81.313,51",0
15598574,695,Spain,Female,31,5,"R$ 0,00",2,0,1,"R$ 13.998,88",0
15796787,681,France,Male,46,0,"R$ 105.969,42",1,1,0,"R$ 5.771,56",0
15615670,762,France,Male,36,5,"R$ 119.547,46",1,1,1,"R$ 42.693,65",0
15705506,751,Spain,Male,38,7,"R$ 0,00",2,0,0,"R$ 90.839,61",0
15599535,678,Spain,Male,28,5,"R$ 138.668,18",1,1,1,"R$ 54.144,01",0
15768449,634,France,Female,37,7,"R$ 51.582,50",2,1,1,"R$ 184.312,88",0
15725002,749,France,Male,37,7,"R$ 0,00",2,1,0,"R$ 20.306,79",0
15611682,590,Spain,Male,37,6,"R$ 169.902,92",1,1,1,"R$ 128.256,18",0
15749964,610,France,Female,27,4,"R$ 87.262,40",2,1,0,"R$ 182.720,07",0
15678779,502,France,Male,33,7,"R$ 0,00",2,0,1,"R$ 4.082,52",0
15752601,578,France,Female,40,7,"R$ 0,00",2,0,0,"R$ 102.233,73",0
15758477,547,France,Female,32,2,"R$ 0,00",2,1,0,"R$ 132.002,83",0
15629133,579,France,Female,27,9,"R$ 0,00",2,1,0,"R$ 126.838,70",0
15604963,661,France,Male,39,5,"R$ 0,00",2,0,0,"R$ 181.461,46",0
15796413,794,France,Male,46,6,"R$ 0,00",2,1,0,"R$ 195.325,74",0
15812470,719,France,Male,61,5,"R$ 0,00",2,0,1,"R$ 29.132,43",0
15587443,728,France,Female,69,1,"R$ 0,00",2,1,1,"R$ 131.804,86",0
15689692,598,Germany,Male,19,3,"R$ 150.348,37",1,1,1,"R$ 173.784,04",0
15779586,822,Germany,Female,46,3,"R$ 115.074,02",2,1,0,"R$ 26.249,86",0
15667588,670,Spain,Female,40,3,"R$ 0,00",1,1,1,"R$ 182.650,15",0
15624423,850,France,Male,28,8,"R$ 99.986,98",1,1,0,"R$ 196.582,55",0
15591107,723,Germany,Female,68,3,"R$ 110.357,00",1,0,0,"R$ 141.977,54",1
15748986,705,Germany,Male,42,8,"R$ 166.685,92",2,1,1,"R$ 55.313,51",0
15793896,677,Spain,Male,40,7,"R$ 95.312,80",1,1,1,"R$ 62.944,75",0
15620570,736,France,Male,43,4,"R$ 202.443,47",1,1,0,"R$ 72.375,03",0
15727811,661,Germany,Female,47,0,"R$ 109.493,62",1,0,0,"R$ 188.324,01",1
15707681,501,Germany,Male,38,9,"R$ 88.977,39",2,0,1,"R$ 133.403,07",0
15702030,516,France,Female,29,2,"R$ 104.982,57",1,1,0,"R$ 157.378,50",0
15673238,517,Germany,Female,59,8,"R$ 154.110,99",2,1,0,"R$ 101.240,08",1
15604196,766,France,Male,32,6,"R$ 185.714,28",1,1,1,"R$ 102.502,50",0
15769356,520,Germany,Female,23,3,"R$ 116.022,53",2,1,1,"R$ 37.577,66",0
15665590,541,France,Male,46,6,"R$ 0,00",2,1,1,"R$ 83.456,67",0
15572361,790,Germany,Female,34,2,"R$ 164.011,48",1,1,0,"R$ 199.420,41",0
15667460,797,France,Male,31,9,"R$ 0,00",2,1,1,"R$ 24.748,89",0
15654760,811,France,Male,40,1,"R$ 101.514,89",1,1,1,"R$ 121,765,00",0
15632669,722,Spain,Female,32,4,"R$ 0,00",2,1,1,"R$ 113.666,48",0
15613673,675,France,Male,28,9,"R$ 0,00",1,1,0,"R$ 134.110,93",0
15698522,660,Germany,Male,39,9,"R$ 134.599,33",2,1,0,"R$ 183.095,87",0
15741633,566,Spain,Male,32,10,"R$ 147.511,26",1,1,1,"R$ 159.891,03",0
15674583,768,France,Male,25,0,"R$ 78.396,08",1,1,1,"R$ 8.316,19",0
15665374,610,Spain,Female,31,5,"R$ 0,00",2,0,0,"R$ 63.736,36",0
15588854,715,France,Female,31,3,"R$ 110.581,29",1,1,1,"R$ 94.715,24",0
15810716,750,Germany,Male,42,8,"R$ 151.836,36",2,1,0,"R$ 68.695,38",0
15776921,431,Germany,Male,45,5,"R$ 83.624,55",2,0,0,"R$ 36.899,62",0
15569394,704,France,Male,24,2,"R$ 148.197,15",2,1,0,"R$ 182.775,08",0
15788215,535,Spain,Female,30,5,"R$ 122.924,75",1,0,0,"R$ 62.390,59",1
15641007,614,France,Female,38,4,"R$ 72.594,00",1,1,1,"R$ 76.042,48",0
15594651,748,France,Male,38,4,"R$ 115.221,36",1,0,1,"R$ 70.956,75",0
15575146,492,Germany,Male,51,8,"R$ 117.808,74",2,1,1,"R$ 67.311,12",0
15608916,573,France,Male,40,7,"R$ 147.754,68",1,1,1,"R$ 110.454,46",0
15666297,706,Spain,Female,53,3,"R$ 0,00",3,0,0,"R$ 88.479,02",1
15598586,680,France,Male,31,10,"R$ 113.292,17",1,1,1,"R$ 122.639,73",0
15665014,458,Spain,Male,36,5,"R$ 0,00",2,1,0,"R$ 79.723,78",0
15701738,612,Germany,Male,44,2,"R$ 115.163,38",1,1,1,"R$ 97.677,52",1
15650591,809,Germany,Male,50,10,"R$ 118.098,62",1,1,1,"R$ 100.720,02",1
15652667,590,France,Male,39,9,"R$ 0,00",2,1,1,"R$ 104.730,52",0
15679622,602,France,Male,35,8,"R$ 0,00",1,1,1,"R$ 22.499,29",0
15730150,540,Spain,Male,37,0,"R$ 120.825,70",1,1,0,"R$ 28.257,89",0
15813192,494,France,Male,25,6,"R$ 0,00",2,0,1,"R$ 109.988,09",0
15606554,797,France,Male,29,1,"R$ 0,00",1,0,1,"R$ 149.991,32",0
15611794,526,Germany,Male,61,6,"R$ 133.845,28",2,1,1,"R$ 45.180,80",0
15672357,631,Spain,Male,38,7,"R$ 0,00",2,1,0,"R$ 181.605,85",0
15711759,576,France,Female,29,5,"R$ 108.541,04",1,1,1,"R$ 126.469,09",0
15615296,405,France,Male,39,10,"R$ 0,00",1,1,0,"R$ 160.810,85",1
15699294,555,France,Male,30,1,"R$ 0,00",2,0,0,"R$ 88.146,86",0
15788634,750,Spain,Female,37,2,"R$ 113.817,06",1,0,0,"R$ 88.333,74",0
15660871,665,France,Male,28,8,"R$ 137.300,23",1,1,0,"R$ 90.174,83",0
15618258,640,Spain,Male,37,5,"R$ 158.024,38",1,1,0,"R$ 81.298,09",0
15722535,457,France,Female,33,7,"R$ 127.837,54",1,0,1,"R$ 60.013,17",0
15711977,695,France,Male,36,4,"R$ 161.533,00",1,1,0,"R$ 100.940,91",0
15690169,645,France,Male,31,7,"R$ 161.171,70",2,1,0,"R$ 12.599,94",1
15790689,647,Spain,Male,32,9,"R$ 80.958,36",1,1,1,"R$ 128.590,73",0
15665181,808,Spain,Male,25,7,"R$ 0,00",2,0,1,"R$ 23.180,37",0
15633608,641,France,Male,33,2,"R$ 146.193,60",2,1,1,"R$ 55.796,83",1
15805261,700,Spain,Male,29,8,"R$ 0,00",2,0,1,"R$ 152.097,02",0
15740356,660,Germany,Male,26,4,"R$ 115.021,76",1,0,1,"R$ 162.443,05",0
15808223,615,Spain,Male,41,1,"R$ 126.773,43",1,1,1,"R$ 55.551,26",0
15769980,705,Germany,Female,40,3,"R$ 92.889,91",1,1,1,"R$ 109.496,69",0
15675450,718,France,Male,48,9,"R$ 0,00",2,1,1,"R$ 72.105,63",0
15776494,754,France,Male,61,5,"R$ 146.622,35",1,1,1,"R$ 41.815,22",1
15592412,713,Germany,Male,45,4,"R$ 131.038,14",1,1,0,"R$ 74.005,04",1
15777452,587,France,Female,46,6,"R$ 88.820,29",1,0,0,"R$ 70.224,34",0
15692258,569,Spain,Male,31,1,"R$ 115.406,97",1,0,0,"R$ 145.528,22",0
15791045,568,France,Female,38,3,"R$ 132.951,92",1,0,1,"R$ 124.486,28",0
15807889,634,Germany,Male,74,5,"R$ 108.891,70",1,1,0,"R$ 10.078,02",0
15602043,770,Germany,Female,46,5,"R$ 141.788,63",2,0,0,"R$ 164.967,21",0
15807335,676,Spain,Female,64,4,"R$ 116.954,32",1,1,1,"R$ 91.149,48",0
15629985,723,Germany,Female,47,10,"R$ 90.450,00",2,0,0,"R$ 103.379,31",1
15679453,614,Germany,Female,39,8,"R$ 125.997,22",1,1,1,"R$ 128.049,34",1
15637315,601,Spain,Female,41,3,"R$ 0,00",2,1,0,"R$ 54.342,83",0
15691513,592,France,Male,60,9,"R$ 0,00",4,1,1,"R$ 13.614,01",1
15622289,605,Spain,Female,36,9,"R$ 0,00",2,0,1,"R$ 35.521,63",0
15715184,752,Spain,Female,31,4,"R$ 144.637,86",2,1,0,"R$ 40.496,72",0
15702801,677,France,Female,29,3,"R$ 86.616,35",1,0,0,"R$ 91.903,90",1
15719931,850,France,Male,31,8,"R$ 0,00",2,1,0,"R$ 178.667,70",0
15806081,608,Germany,Female,48,2,"R$ 127.924,25",2,1,0,"R$ 32.202,61",0
15796336,786,Spain,Female,34,9,"R$ 0,00",2,1,0,"R$ 117.034,32",0
15647306,777,France,Female,29,9,"R$ 131.240,61",1,1,1,"R$ 163.746,09",1
15742369,667,Spain,Male,31,5,"R$ 0,00",2,1,1,"R$ 20.346,69",0
15655859,848,Spain,Male,35,5,"R$ 120.046,74",2,1,0,"R$ 84.710,65",0
15675650,486,France,Female,39,8,"R$ 97.819,36",1,0,1,"R$ 120.531,31",0
15574119,598,Spain,Female,64,1,"R$ 62.979,93",1,1,1,"R$ 152.273,57",0
15754168,506,France,Female,40,3,"R$ 0,00",1,1,1,"R$ 144.345,58",0
15763029,612,Germany,Male,46,9,"R$ 161.450,03",1,1,1,"R$ 96,961,00",1
15765048,545,France,Male,30,3,"R$ 0,00",2,1,0,"R$ 170.307,43",0
15786215,793,France,Male,56,8,"R$ 119.496,25",2,1,0,"R$ 29.880,99",0
15707559,682,France,Female,30,9,"R$ 0,00",2,1,1,"R$ 195.104,91",0
15582129,517,France,Male,62,1,"R$ 43.772,66",3,1,0,"R$ 187.756,24",1
15687540,684,France,Male,32,9,"R$ 100.249,41",2,0,1,"R$ 67.599,69",0
15787196,692,Spain,Male,46,2,"R$ 0,00",2,1,1,"R$ 105.983,09",0
15670898,740,France,Female,60,5,"R$ 108.028,08",2,0,0,"R$ 25.980,42",1
15775433,666,Germany,Male,71,1,"R$ 53.013,29",2,1,1,"R$ 112.222,64",0
15700693,693,France,Male,68,2,"R$ 0,00",2,1,1,"R$ 59.864,96",0
15677955,757,Germany,Male,33,1,"R$ 122.088,67",1,1,0,"R$ 42.581,09",0
15570086,684,Germany,Male,18,9,"R$ 90.544,00",1,0,1,"R$ 4.777,23",0
15794875,691,Spain,Male,35,6,"R$ 0,00",2,0,1,"R$ 178.038,17",0
15673591,842,France,Male,44,3,"R$ 141.252,18",4,0,1,"R$ 128.521,16",1
15631756,482,France,Female,35,5,"R$ 147.813,05",2,0,0,"R$ 109.029,72",0
15757617,735,France,Male,55,6,"R$ 134.140,68",1,1,0,"R$ 2.267,88",0
15612729,681,France,Female,63,7,"R$ 0,00",2,1,1,"R$ 55.054,48",0
15637857,616,France,Female,31,8,"R$ 0,00",1,0,1,"R$ 76.456,17",0
15681007,850,France,Female,35,2,"R$ 128.548,49",4,1,0,"R$ 75.478,95",1
15593622,635,France,Male,43,10,"R$ 122.198,21",2,0,1,"R$ 179.144,54",0
15629273,638,Germany,Male,42,8,"R$ 145.177,84",1,1,0,"R$ 193.471,74",1
15765846,820,Spain,Female,31,2,"R$ 94.222,53",1,1,0,"R$ 103.570,80",0
15596013,694,Germany,Female,58,1,"R$ 143.212,22",1,0,0,"R$ 102.628,56",1
15722473,713,France,Male,41,3,"R$ 0,00",2,1,0,"R$ 55.772,04",0
15774936,543,Germany,Male,41,6,"R$ 143.350,41",1,1,1,"R$ 192.070,16",1
15685640,649,France,Female,41,3,"R$ 130.931,83",1,1,1,"R$ 144.808,37",0
15566563,777,France,Female,30,4,"R$ 137.851,31",1,1,0,"R$ 5.008,23",1
15768746,561,France,Male,33,6,"R$ 0,00",2,0,0,"R$ 173.680,39",0
15689952,724,Spain,Male,41,5,"R$ 0,00",1,0,1,"R$ 115.753,94",0
15725906,665,Spain,Female,51,8,"R$ 0,00",1,1,1,"R$ 38.928,48",1
15634501,441,France,Male,60,1,"R$ 140.614,15",1,0,1,"R$ 174.381,23",0
15571940,579,Spain,Male,22,3,"R$ 118.680,57",1,1,1,"R$ 49.829,80",0
15741643,777,Germany,Male,35,7,"R$ 122.917,69",1,1,1,"R$ 76.169,68",0
15806822,739,France,Female,36,0,"R$ 0,00",2,0,0,"R$ 133.465,57",0
15701166,660,France,Male,40,5,"R$ 131.754,11",2,1,1,"R$ 38.761,61",0
15718531,554,France,Female,35,8,"R$ 0,00",2,1,1,"R$ 176.779,46",0
15628308,850,France,Female,24,6,"R$ 0,00",2,1,1,"R$ 13.159,90",0
15585287,842,Germany,Female,35,9,"R$ 119.948,09",1,1,0,"R$ 48.217,97",1
15781619,785,France,Female,38,1,"R$ 0,00",1,1,0,"R$ 134.964,85",1
15805162,550,France,Male,25,0,"R$ 0,00",2,1,1,"R$ 184.221,11",0
15588535,750,Spain,Female,39,6,"R$ 0,00",2,0,0,"R$ 19.264,33",0
15775307,490,Spain,Female,38,3,"R$ 97.266,10",1,1,1,"R$ 92.797,23",0
15777616,605,Germany,Male,28,10,"R$ 113.690,83",1,1,0,"R$ 33.114,24",0
15692291,563,Spain,Female,42,6,"R$ 99.056,22",2,1,0,"R$ 154.347,95",1
15680843,675,France,Male,34,8,"R$ 0,00",2,1,1,"R$ 184.842,21",0
15606232,621,Spain,Female,36,7,"R$ 116.338,68",1,1,1,"R$ 155.743,48",0
15641585,850,France,Male,40,6,"R$ 97.339,99",1,0,1,"R$ 88.815,25",0
15684358,711,France,Male,41,3,"R$ 0,00",2,1,1,"R$ 193.747,57",0
15806389,549,Germany,Female,55,1,"R$ 137.592,31",2,0,1,"R$ 116.548,02",1
15641860,764,Germany,Male,34,6,"R$ 108.760,27",2,1,0,"R$ 166.324,79",1
15814237,627,Germany,Male,30,3,"R$ 128.770,88",2,1,1,"R$ 40.199,01",0
15808780,850,France,Female,34,2,"R$ 0,00",2,0,0,"R$ 51.919,04",0
15767064,614,Spain,Female,36,1,"R$ 44.054,84",1,1,1,"R$ 73.329,08",0
15751177,685,Germany,Female,44,2,"R$ 119.657,53",1,1,0,"R$ 145.387,05",1
15613427,683,Germany,Female,49,7,"R$ 108.797,63",2,0,0,"R$ 140.763,18",0
15647259,643,Spain,Male,35,2,"R$ 0,00",2,0,0,"R$ 67.979,35",0
15748660,561,Germany,Female,49,1,"R$ 102.025,32",1,1,0,"R$ 133.051,64",1
15726695,601,Spain,Female,20,9,"R$ 122.446,61",2,1,0,"R$ 86.791,90",0
15757473,766,France,Female,27,7,"R$ 158.786,67",2,0,1,"R$ 47.579,25",0
15809509,699,France,Male,29,3,"R$ 125.689,29",1,1,1,"R$ 151.623,71",0
15715512,850,Germany,Male,29,1,"R$ 154.640,41",1,1,1,"R$ 164.039,51",0
15614168,792,Germany,Female,50,4,"R$ 146.710,76",1,1,0,"R$ 16.528,40",1
15679818,636,Germany,Male,67,7,"R$ 136.709,35",1,0,1,"R$ 66.753,10",1
15609928,850,Germany,Male,43,5,"R$ 129.305,09",2,0,1,"R$ 19.244,58",0
15731246,628,Spain,Male,40,10,"R$ 0,00",2,1,0,"R$ 103.832,58",0
15685243,736,France,Female,63,10,"R$ 0,00",2,0,1,"R$ 502,70",0
15638730,711,France,Female,21,0,"R$ 82.844,33",2,0,1,"R$ 1.408,68",0
15697034,583,Spain,Female,22,2,"R$ 0,00",2,0,1,"R$ 5.985,36",0
15699225,757,France,Male,46,0,"R$ 0,00",2,1,0,"R$ 37.460,05",0
15677387,749,Germany,Female,33,10,"R$ 76.692,22",1,0,1,"R$ 30.396,43",0
15759184,705,France,Male,34,7,"R$ 117.715,84",1,1,0,"R$ 2.498,67",0
15595991,585,France,Male,54,8,"R$ 87.105,32",1,1,1,"R$ 55.346,14",0
15681332,437,France,Female,43,6,"R$ 0,00",1,1,0,"R$ 148.330,97",1
15756299,741,France,Female,64,2,"R$ 69.311,16",1,1,1,"R$ 59.237,72",0
15750547,738,France,Male,26,9,"R$ 0,00",2,1,1,"R$ 48.644,94",0
15566380,586,Spain,Female,33,10,"R$ 66.948,67",2,1,1,"R$ 140.759,03",0
15675963,627,France,Female,57,9,"R$ 0,00",2,1,1,"R$ 107.712,42",0
15674671,551,Spain,Male,76,2,"R$ 128.410,71",2,1,1,"R$ 181.718,73",0
15621466,606,Germany,Male,38,3,"R$ 99.897,53",1,0,0,"R$ 37.054,65",0
15607176,674,France,Male,22,3,"R$ 0,00",1,1,1,"R$ 173.940,59",0
15570299,584,Germany,Female,31,6,"R$ 152.622,34",1,1,0,"R$ 99.298,80",0
15613197,590,France,Male,40,8,"R$ 0,00",2,1,0,"R$ 62.933,03",0
